,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres
0,spotify:track:17i5jLpzndlQhbS4SrTd0B,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,152280,4,Classical
1,spotify:track:0J63BoquMGSGtoqOedNDUe,0.5,0.00349,7,-28.957,1,0.0899,0.996,0.969,0.092,0.293,73.82,220387,4,Classical
2,spotify:track:1CiQLTserlabm0rYFkfTpn,0.294,0.0736,9,-26.905,1,0.0481,0.994,0.929,0.108,0.112,127.802,255388,4,Classical
3,spotify:track:4CbMEfUdfYlWVPP6zTa5zv,0.419,0.0238,2,-30.621,1,0.0507,0.994,0.959,0.0925,0.153,130.398,160169,3,Classical
4,spotify:track:2xizRhme7pYeITbH1NLLGt,0.136,0.164,4,-18.756,0,0.0364,0.911,0.916,0.109,0.071,58.303,166867,4,Classical
5,spotify:track:02YsxRqkJjhcbkncKW9qaz,0.37,0.0538,0,-32.321,1,0.0433,0.995,0.936,0.0935,0.673,126.337,138421,4,Classical
6,spotify:track:4EOSoJQe6HhU1PejD8pr42,0.514,0.192,11,-19.695,0,0.0548,0.978,0.889,0.126,0.938,97.211,187159,4,Classical
7,spotify:track:4ohUFvRY2eR17Lxq4p0Xrt,0.36,0.0636,5,-26.695,1,0.0506,0.993,0.946,0.106,0.148,112.856,241287,4,Classical
8,spotify:track:4NhuGX3w3HxYEbI1WMmws2,0.384,0.0215,3,-26.477,0,0.0469,0.986,0.948,0.105,0.0358,68.027,307412,3,Classical
9,spotify:track:5fPJEybjtk8fjQzEEUeSPx,0.285,0.0719,5,-19.419,0,0.0404,0.973,0.933,0.112,0.0529,91.804,216028,4,Classical
10,spotify:track:7peGuJtU76TKrTYpwmxGBU,0.342,0.013,2,-30.436,0,0.0347,0.991,0.935,0.144,0.0982,76.632,142444,4,Classical
11,spotify:track:5PYsU4WP9OqecMFd2zc7xz,0.295,0.0399,9,-27.135,1,0.0529,0.991,0.949,0.0902,0.175,69.28,222128,4,Classical
12,spotify:track:7FsksSVGUecef3IeSPEjp9,0.438,0.00573,4,-32.085,0,0.0498,0.989,0.953,0.0792,0.0931,102.927,389178,4,Classical
13,spotify:track:0jOnZhF75V68VsBObWx2XO,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267,3,Classical
14,spotify:track:24LdPJaZBaAxeXb2oRptZ5,0.343,0.0587,0,-30.079,1,0.0503,0.97,0.942,0.104,0.0435,68.563,226569,1,Classical
15,spotify:track:4sueBN15eHYAQvys4Kfl8T,0.385,0.0656,8,-24.516,0,0.0626,0.987,0.951,0.103,0.349,64.886,57246,3,Classical
16,spotify:track:1upQiytDIEZfl9ItruoXuC,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,207267,3,Classical
17,spotify:track:2aKZ0gsXIAo8WkAn7w8Wp4,0.296,0.0497,6,-31.104,0,0.0457,0.995,0.899,0.0847,0.0371,104.386,146760,4,Classical
18,spotify:track:7DeAFEouNgPA8qHemlSC4W,0.263,0.0443,8,-27.027,1,0.0495,0.993,0.954,0.11,0.0411,133.216,194567,3,Classical
19,spotify:track:5RNSihyTmlBsFsQiI3GoNX,0.202,0.0628,8,-29.51,1,0.0478,0.907,0.938,0.107,0.166,168.484,110478,3,Classical
20,spotify:track:5IImA16Qaa7AD2iKOkC1hL,0.306,0.0694,9,-19.345,0,0.0495,0.954,0.712,0.113,0.0358,78.764,181140,4,Classical
21,spotify:track:2I32YvCQa04JV02VkAwfzz,0.425,0.0127,11,-28.062,1,0.0445,0.981,0.968,0.0982,0.087,95.725,140027,4,Classical
22,spotify:track:1H13qxYSSuQbvUeMULo7PG,0.311,0.0201,5,-30.327,1,0.0533,0.993,0.953,0.09,0.141,73.566,322381,3,Classical
23,spotify:track:1ZauqNrrbC4pYMwMtA2S27,0.152,0.109,9,-17.133,1,0.0464,0.872,0.895,0.168,0.114,57.143,407545,4,Classical
24,spotify:track:61wNJWczuACTVs2Svv0Ds1,0.325,0.0636,5,-18.971,1,0.0506,0.967,0.948,0.105,0.0393,64.731,116490,4,Classical
25,spotify:track:30Y6Xv6jvTdJLcvlLSQ8rH,0.342,0.0734,0,-22.251,1,0.0466,0.992,0.877,0.0977,0.0691,129.209,183510,4,Classical
26,spotify:track:6yemAM2uDC7Tk1X0ciTdMH,0.548,0.255,3,-15.078,1,0.0354,0.867,0.0,0.11,0.766,98.625,158480,1,Classical
27,spotify:track:4CZWCG1KOEZPGdQqDL85VF,0.269,0.0492,10,-24.575,1,0.055,0.984,7.46e-06,0.246,0.111,119.088,212427,3,Classical
28,spotify:track:0ewKoLCxSmhkYvwNKMtmDj,0.286,0.0114,3,-30.29,0,0.0412,0.988,0.955,0.123,0.0395,84.683,310043,4,Classical
29,spotify:track:3DNRdudZ2SstnDCVKFdXxG,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,315427,3,Classical
30,spotify:track:3766ThQKYzY9qy1GmyxJPg,0.505,0.013,11,-30.228,0,0.0427,0.995,0.966,0.076,0.293,66.385,267374,4,Classical
31,spotify:track:6N4UlgSWzvSKwL4P80nT8t,0.473,0.0523,7,-29.472,1,0.0465,0.991,0.948,0.0678,0.414,114.736,249825,4,Classical
32,spotify:track:4GRDiNU8fkizXz4rDX9gS5,0.389,0.0448,6,-24.181,1,0.0493,0.728,0.000198,0.238,0.335,147.991,466133,4,Classical
33,spotify:track:0XfFRLi9G87t57kqZAzeef,0.114,0.0701,4,-23.417,0,0.0445,0.87,0.431,0.0916,0.0371,89.33,331933,1,Classical
34,spotify:track:6AGA4j46aZkdKmH8m40uFi,0.497,0.041,2,-28.093,0,0.0341,0.995,0.956,0.119,0.0399,76.065,209230,4,Classical
35,spotify:track:0XZ7UmLYItfySGHcAzj0cD,0.165,0.139,1,-18.908,1,0.042,0.826,0.191,0.158,0.0394,130.285,421707,4,Classical
36,spotify:track:0tJMJJdG2Vo0aHrEFy86nw,0.369,0.0346,1,-25.467,1,0.0385,0.99,0.948,0.097,0.0988,50.574,198300,4,Classical
37,spotify:track:6GzMz3s0K1YKwRVI36CgRx,0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,270000,3,Classical
38,spotify:track:3OsjW5E7AeF9OBRY8wS8nV,0.574,0.0231,0,-30.016,1,0.0506,0.996,0.916,0.136,0.507,104.105,65572,3,Classical
39,spotify:track:0wYbYdtkfwTkVR6pGWyp5Q,0.428,0.0305,5,-31.601,1,0.0703,0.994,0.962,0.104,0.295,80.797,159664,4,Classical
40,spotify:track:7K1aZycPPqwr54pYfoVBqr,0.301,0.0111,5,-31.907,1,0.0468,0.991,0.959,0.11,0.0485,69.653,225235,4,Classical
41,spotify:track:5CJHqOvdiRJMvLiL2pdu9k,0.0667,0.0483,1,-26.135,1,0.0409,0.923,0.94,0.1,0.032,70.825,413642,3,Classical
42,spotify:track:1qQF5uMFUlGjrQaTwfAiOB,0.549,0.0141,7,-28.759,1,0.0534,0.996,0.959,0.112,0.403,69.234,114396,3,Classical
43,spotify:track:6mdlBNh5wctRhW7FG02FgY,0.312,0.177,3,-20.709,1,0.0449,0.816,0.781,0.445,0.194,113.346,132441,4,Classical
44,spotify:track:262dNfumWroIA8hkBbXtkn,0.394,0.0132,4,-35.544,0,0.0541,0.995,0.955,0.0877,0.253,137.743,74793,4,Classical
45,spotify:track:0P7UwPB9vL74bD6gzYaKIu,0.138,0.0337,2,-27.266,1,0.0476,0.989,0.974,0.1,0.181,72.134,164680,4,Classical
46,spotify:track:4xpnrlcRcvA1g9UdiUN8Wn,0.303,0.0301,7,-28.865,1,0.0346,0.985,0.931,0.062,0.247,92.281,211981,4,Classical
47,spotify:track:6N7JzrteJv8lsr1GWYyu0b,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,279160,5,Classical
48,spotify:track:3Oiebo5OzKkc51CIjTKjz6,0.424,0.0453,4,-31.189,0,0.0341,0.991,0.943,0.132,0.0822,67.343,465279,4,Classical
49,spotify:track:6XyXFF1wFnS1id4QndHaln,0.263,0.0267,2,-28.224,0,0.037,0.989,0.838,0.126,0.107,97.427,70675,4,Classical
50,spotify:track:4fN0IcUFAziKKVcoxg9alk,0.504,0.0104,5,-30.128,1,0.0612,0.995,0.958,0.0816,0.342,69.431,154415,4,Classical
51,spotify:track:7uf3aFC1msj0t5cYImgOWy,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,209373,4,Classical
52,spotify:track:7q8kYXm2AaD1qARyZ2SFmH,0.335,0.0481,8,-27.06,1,0.0422,0.98,0.901,0.109,0.0461,139.604,284781,1,Classical
53,spotify:track:7tA06vpF3Im6oBQgrgJbv3,0.506,0.249,7,-16.463,1,0.078,0.982,0.00522,0.0943,0.644,131.516,225000,4,Classical
54,spotify:track:0S0YKiEdR9cT9pYgEaTevF,0.0623,0.0116,2,-27.893,1,0.0567,0.991,0.445,0.0816,0.0331,65.057,415800,3,Classical
55,spotify:track:4PwC3JAq7Da28JXVNt14y9,0.338,0.18,2,-17.248,1,0.0389,0.991,0.000307,0.0878,0.326,135.166,127055,4,Classical
56,spotify:track:0MX1QJaEtPEZ95ieVRS464,0.45,0.0441,3,-31.032,1,0.0431,0.992,0.952,0.0952,0.602,119.213,89879,4,Classical
57,spotify:track:54ujcOYH8BleF6uWEPPlUn,0.429,0.104,4,-18.475,1,0.087,0.991,0.933,0.109,0.196,75.546,125750,1,Classical
58,spotify:track:5dNIFagfoVRTzzxQkzZrw4,0.235,0.0128,6,-35.174,1,0.0358,0.987,0.931,0.087,0.105,65.604,200819,4,Classical
59,spotify:track:3eLZsE8bLki3oqbFiuWZ7V,0.358,0.0851,10,-19.924,1,0.0532,0.982,0.000367,0.112,0.205,118.578,170000,4,Classical
60,spotify:track:1kQiedkXZeFmToTqxEFkjG,0.342,0.0585,0,-19.535,1,0.0458,0.988,0.927,0.143,0.048,71.904,344000,3,Classical
61,spotify:track:0DqFXzLtKkj9JO421NJpl1,0.0769,0.0846,2,-25.997,1,0.045,0.922,0.929,0.113,0.0586,176.329,363253,4,Classical
62,spotify:track:6zw1ta1XaTJKm0jpEbZpq9,0.326,0.0349,9,-29.366,0,0.0381,0.99,0.961,0.087,0.093,65.94,147147,5,Classical
63,spotify:track:2FATvg7VS5PVI0kda6O9JW,0.368,0.0125,8,-26.2,0,0.0405,0.995,0.948,0.0859,0.0734,114.683,198173,4,Classical
64,spotify:track:3F8vDmEJ94SI2iUGGRfh19,0.367,0.0337,7,-27.109,1,0.0465,0.995,0.914,0.0725,0.0696,69.114,180653,4,Classical
65,spotify:track:0ftAOThcYwpSDapJhDOy7o,0.522,0.0308,5,-26.86,1,0.0641,0.995,0.915,0.0805,0.313,72.551,284000,4,Classical
66,spotify:track:6U74ioZa7akBibzOQ2vYxC,0.343,0.0134,6,-30.56,1,0.0403,0.994,0.938,0.11,0.254,73.158,181701,1,Classical
67,spotify:track:0pjCsB0XNSyqM9UazlTODC,0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,193600,4,Classical
68,spotify:track:0Ied2vKKS5EKGy4IB8C9zg,0.437,0.129,2,-17.686,1,0.0354,0.967,0.875,0.104,0.342,73.472,246333,4,Classical
69,spotify:track:3nxaPqAOxUxkLhIhbvmv4t,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,453507,4,Classical
70,spotify:track:2kHQE2SRyBPeAHLcs670AF,0.607,0.373,11,-17.163,0,0.0827,0.934,0.152,0.101,0.654,118.067,236467,4,Classical
71,spotify:track:3Dgmyz32dxvtxvUTPS0CUI,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,112353,1,Classical
72,spotify:track:5coocHqXfSFb4bbFga0yZf,0.549,0.00245,2,-30.806,1,0.0819,0.995,0.96,0.0806,0.236,132.482,178192,4,Classical
73,spotify:track:7lociXOXuYPyGizpf6o5F3,0.505,0.0789,2,-19.215,1,0.0459,0.983,0.884,0.111,0.203,85.028,160375,3,Classical
74,spotify:track:7n92QzQomRCLlciO14X0kd,0.427,0.0451,3,-24.698,1,0.041,0.99,0.913,0.112,0.0707,119.78,268427,3,Classical
75,spotify:track:2QYbxx9xi3kMDXTXpRvF2P,0.343,0.055,9,-20.516,0,0.0457,0.979,0.874,0.113,0.0612,115.659,177200,3,Classical
76,spotify:track:5rzWi7dlt1jpbTKeSzST6E,0.346,0.0542,7,-29.689,1,0.0554,0.995,0.922,0.065,0.331,111.913,364107,4,Classical
77,spotify:track:1gJDvqyyqGsuqWqti48CPu,0.315,0.174,6,-20.247,1,0.0375,0.994,0.896,0.0988,0.244,68.792,162533,4,Classical
78,spotify:track:5Ih1h9HeQgvXxZxKF5EKSZ,0.242,0.229,5,-13.368,1,0.0354,0.912,0.681,0.143,0.153,102.477,460515,4,Classical
79,spotify:track:59eTbibtvvBIGj27eN3zqq,0.116,0.059,7,-26.632,1,0.0446,0.983,0.913,0.152,0.0393,94.137,214987,4,Classical
80,spotify:track:3MlODhUsLG6k8sE1uuEjvS,0.2,0.13,1,-19.879,1,0.0458,0.983,0.038,0.266,0.109,167.749,282000,5,Classical
81,spotify:track:4LqdjIv6gZRFCp1415MMap,0.487,0.0283,7,-22.081,0,0.0521,0.993,0.912,0.121,0.0745,68.914,120020,4,Classical
82,spotify:track:0CJuLeZpCdqrqoCMXWZw8k,0.149,0.128,2,-20.459,1,0.0462,0.944,0.928,0.0703,0.113,47.362,415813,3,Classical
83,spotify:track:5BavKJNpiTgophxn3d3Yik,0.15,0.065,7,-30.228,1,0.0491,0.775,0.652,0.113,0.0368,81.045,221440,1,Classical
84,spotify:track:4kU9wsJUbJbccEgMB8NZhG,0.441,0.149,3,-28.213,1,0.0486,0.99,0.906,0.103,0.252,122.023,352760,3,Classical
85,spotify:track:2rJkObi6HSyR0YaFA57ILr,0.559,0.24,11,-20.759,0,0.043,0.913,0.976,0.0854,0.863,121.342,86611,4,Classical
86,spotify:track:3EdrsQZHNXR03tHZmU1R9R,0.596,0.417,4,-13.3,0,0.0527,0.969,0.00222,0.406,0.71,134.295,130147,4,Classical
87,spotify:track:2oLjhx7w8Hyd3gry9cCXr7,0.358,0.167,7,-16.0,0,0.0354,0.899,0.96,0.103,0.601,144.561,138707,4,Classical
88,spotify:track:4CZq7M6hBTg77Qhp3TJHdN,0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,385858,4,Classical
89,spotify:track:10SzxcRqXfcJIlKKZlg1CP,0.276,0.0708,1,-26.726,1,0.0334,0.986,0.913,0.122,0.137,69.397,269227,4,Classical
90,spotify:track:4IlmdgYfHujWUIOdp6sLyz,0.6,0.0245,2,-23.856,1,0.0714,0.981,0.878,0.092,0.239,70.542,285440,4,Classical
91,spotify:track:0BHfePcMkm1adhUeO3PLrI,0.331,0.0118,7,-29.056,1,0.037,0.994,0.905,0.0762,0.0577,65.591,191760,4,Classical
92,spotify:track:6wRcTF4492foSZMTbqTsAn,0.431,0.291,0,-15.213,1,0.0668,0.992,0.124,0.282,0.387,69.566,296213,4,Classical
93,spotify:track:2MaFrebMMiN9BoDIQ45wya,0.239,0.255,1,-15.048,1,0.0493,0.985,8.13e-05,0.536,0.262,172.979,255973,3,Classical
94,spotify:track:50snKbGVIMvteDg9DM504a,0.588,0.0143,11,-32.062,0,0.0625,0.993,0.96,0.153,0.136,76.28,140400,4,Classical
95,spotify:track:5198p5tZXJDhEuuZQ17jAN,0.394,0.019,0,-31.212,1,0.041,0.995,0.929,0.155,0.209,90.782,66500,3,Classical
96,spotify:track:1nvQNueSDrgxoj6UrdeLsO,0.262,0.0272,6,-25.455,1,0.0446,0.993,0.919,0.134,0.069,68.907,262400,5,Classical
97,spotify:track:0f8CP1qp31CMruelob5bEM,0.265,0.185,8,-16.869,1,0.0478,0.992,0.21,0.0814,0.0891,128.575,301133,4,Classical
98,spotify:track:2JMQZegcDqhLXowZD5QbeR,0.346,0.0659,1,-26.448,1,0.0428,0.992,0.901,0.0845,0.105,66.954,118413,4,Classical
99,spotify:track:2kyEgPaAW8wdpvevPnkf0Z,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,163267,3,Classical
100,spotify:track:61dYvvfIRtIDFuqZypPAta,0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,151480,4,Classical
101,spotify:track:4SFBV7SRNG2e2kyL1F6kjU,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,139307,4,Classical
102,spotify:track:3zLTPuucd3e6TxZnu2dlVS,0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,212067,3,Classical
103,spotify:track:1Mse9NKBbEASi50CQ4aYhr,0.128,0.132,2,-17.67,1,0.0353,0.744,0.942,0.107,0.0988,85.314,301587,4,Classical
104,spotify:track:5fdp9rXfEixCGLM1Og4EN1,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4,Classical
105,spotify:track:1cmigB9I6IRpFqjIbzvSQB,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,294960,3,Classical
106,spotify:track:4J0e4gEqaLQlG5EM0wws1K,0.233,0.0252,2,-24.824,1,0.0346,0.975,0.601,0.143,0.0936,94.736,707173,4,Classical
107,spotify:track:5OenUWwcUBDltPyN1Hh40D,0.371,0.131,7,-23.899,0,0.0422,0.898,0.925,0.0847,0.0656,106.872,442693,4,Classical
108,spotify:track:0cqcRqZgkNHanWQ8slYA0v,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,583293,4,Classical
109,spotify:track:0k6P9cdEA9K3k0ASde2Kof,0.253,0.098,11,-19.878,0,0.0437,0.93,0.862,0.122,0.062,84.865,640267,4,Classical
110,spotify:track:04eShjKTWijeJJqGnhxpYK,0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,200360,3,Classical
111,spotify:track:4YPPXfCUuKEWvvsnl64BEA,0.0946,0.0129,4,-32.298,0,0.0491,0.903,0.294,0.082,0.0382,82.741,933076,4,Classical
112,spotify:track:4rrrn8OLrttq7r9RgNXalU,0.194,0.0545,4,-24.877,1,0.0366,0.983,0.945,0.0551,0.0385,140.966,644273,4,Classical
113,spotify:track:3GecLjGMqzjmgkvy2v41Wf,0.341,0.0142,2,-28.293,1,0.0388,0.993,0.921,0.113,0.0384,76.382,357747,1,Classical
114,spotify:track:2MSgFefjK0T7Iwjvr3OKqV,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,259493,4,Classical
115,spotify:track:2u9VGZmVz7Rm01SfDgzcfA,0.279,0.0292,8,-26.804,1,0.0406,0.987,0.902,0.104,0.0338,136.732,293147,3,Classical
116,spotify:track:3af6PvJHP8XlFMWeuN7bF8,0.113,0.161,7,-20.046,1,0.0442,0.484,0.928,0.16,0.0365,65.062,337840,4,Classical
117,spotify:track:2b9jjrVhyalVAu9jmlH5eG,0.349,0.254,9,-16.207,0,0.0359,0.948,0.856,0.0843,0.101,133.429,564640,4,Classical
118,spotify:track:4gmhjAsvL6c7se2PBh7dHw,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,151507,3,Classical
119,spotify:track:0QTaXZRWdzfPdssiQThdCL,0.312,0.0465,9,-26.438,0,0.0378,0.981,0.9,0.0872,0.0371,130.303,766213,3,Classical
120,spotify:track:2Z4aQJh0kesRMookvtfR4y,0.302,0.119,9,-18.059,0,0.0386,0.975,0.887,0.11,0.0381,94.4,820853,4,Classical
121,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,537427,3,Classical
122,spotify:track:5pjDwtMPly0cNMbuGXhUOI,0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,478573,4,Classical
123,spotify:track:2nVt0n0aSj3AwZjakMvDHX,0.165,0.106,8,-21.742,1,0.039,0.807,0.782,0.105,0.0336,105.651,592040,3,Classical
124,spotify:track:4Dcm4KMuDz0l01weeSpD4J,0.292,0.246,2,-14.96,1,0.0385,0.922,0.525,0.107,0.0859,109.766,642573,4,Classical
125,spotify:track:3Yf8ais15iSDj9i0at2fOC,0.154,0.029,2,-26.927,1,0.0374,0.984,0.89,0.129,0.0376,78.51,371667,5,Classical
126,spotify:track:4WyfQ9OavlPgFqiaV1sy8V,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,455467,3,Classical
127,spotify:track:3MRQn2RYo2VLYMoStnLRxu,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,346587,3,Classical
128,spotify:track:0xX7kREWmOGBWzYNcpZwRN,0.25,0.135,9,-18.615,1,0.0488,0.958,0.0349,0.0477,0.179,94.404,364093,4,Classical
129,spotify:track:1Xy6MHSaX3IUGGqst6RzYM,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,1252322,3,Classical
130,spotify:track:4wudbbceOZKjRlhTtbHvAs,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,636000,3,Classical
131,spotify:track:62PbW2vKBkNcCEAUUZyuES,0.101,0.0326,11,-17.268,0,0.0386,0.903,0.863,0.117,0.0526,73.674,902467,4,Classical
132,spotify:track:5xcYuTciYwyCDPkOgYBAYz,0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,174653,4,Classical
133,spotify:track:2OHnoGjn6X6kDwzO7Rw0Y9,0.351,0.206,1,-22.657,1,0.0597,0.797,0.255,0.0738,0.0839,130.415,577440,4,Classical
134,spotify:track:1Oo7XEqkrwifJn17aA0ocF,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,378733,4,Classical
135,spotify:track:3bDA5rMBde88xVYgm1oIUw,0.365,0.0718,7,-21.408,1,0.0452,0.906,0.347,0.0506,0.255,90.666,463000,4,Classical
136,spotify:track:43bSKCMWHIuBsUVmQcDX1J,0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,257000,3,Classical
137,spotify:track:57RRXysNvNZl8f5KPwEvuU,0.234,0.0251,9,-28.627,1,0.0449,0.937,0.202,0.101,0.04,126.31,220000,4,Classical
138,spotify:track:0XkcuWNLacWDwEDmvq4CCy,0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,330000,4,Classical
139,spotify:track:1chTrqszWQEOP4RsNuOZf7,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,425000,4,Classical
140,spotify:track:74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,177333,4,Classical
141,spotify:track:3VQ7hwiEfaHDl3AySgyaiR,0.436,0.151,11,-20.745,0,0.0603,0.955,0.793,0.11,0.359,103.777,153267,4,Classical
142,spotify:track:6cC6h5E351deEGFd7Kh9uy,0.465,0.128,9,-17.628,0,0.0519,0.978,0.271,0.0423,0.428,111.471,268853,4,Classical
143,spotify:track:3NbAsIxDL0fVgNuCLD152P,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,Classical
144,spotify:track:5fzzSHwK0iFGanI4suSuCA,0.31,0.0555,7,-25.695,1,0.0395,0.994,0.906,0.121,0.566,70.515,140040,4,Classical
145,spotify:track:7HSs4srn1qnZhh7WRWBVOk,0.21,0.101,0,-19.383,1,0.0403,0.927,0.902,0.0776,0.153,86.314,341693,4,Classical
146,spotify:track:5xjh7foPsLNJClLE6c8B98,0.224,0.0291,7,-26.167,1,0.0455,0.959,0.845,0.11,0.0538,120.946,1215573,4,Classical
147,spotify:track:1MiWGSGDC5mGoP3MNclZ7s,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,208587,3,Classical
148,spotify:track:3Rw0Rg4LjlYnuxIyioW3vg,0.212,0.0517,2,-24.467,1,0.0525,0.928,0.639,0.112,0.152,185.678,397640,3,Classical
149,spotify:track:6VDHdry8ytOL2WWbePDxSD,0.116,0.0694,0,-23.624,1,0.0497,0.969,0.644,0.109,0.0377,169.789,195333,4,Classical
150,spotify:track:64ZxBE1ZgK4C0lGljXzDcG,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366,204147,4,Classical
151,spotify:track:6kg7bfwsTKzRqnBGGv4VqR,0.193,0.0839,8,-22.849,1,0.0406,0.971,0.822,0.118,0.0569,85.556,580253,4,Classical
152,spotify:track:0oIQl9tFpCiKBRavEIIGzo,0.164,0.0194,3,-34.126,1,0.0434,0.938,0.859,0.0939,0.0581,101.708,233400,3,Classical
153,spotify:track:2ml2xRwuFLv7NtDPzyssfL,0.243,0.0325,8,-23.379,1,0.0454,0.992,0.879,0.108,0.0404,74.26,237960,3,Classical
154,spotify:track:2fC30Rt5tFa6FA2jNb4fiz,0.327,0.332,7,-12.971,0,0.0404,0.877,0.751,0.129,0.285,118.85,435160,4,Classical
155,spotify:track:76wXMaJVSr0nSsKsSdwAiu,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,473787,4,Classical
156,spotify:track:56oReVXIfUO9xkX7pHmEU0,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,371747,4,Classical
157,spotify:track:58Q96yWnuBqlKEGd2vGyAg,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,423107,3,Classical
158,spotify:track:2cFsO1qC65joLn2GzRViBI,0.349,0.0503,6,-18.668,0,0.038,0.903,0.153,0.228,0.295,107.272,150507,3,Classical
159,spotify:track:4CD6Jf096kKD8F0eHK8yCw,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,359667,4,Classical
160,spotify:track:2ygeBLTP9uu3OW3VTulD8N,0.25,0.318,0,-15.605,0,0.0411,0.956,0.897,0.0976,0.188,98.171,442000,4,Classical
161,spotify:track:1aTpzY2ggWHhPi8p2f56u1,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,224133,5,Classical
162,spotify:track:0nE5LAhlotmOrADLNeU5n9,0.231,0.132,2,-20.277,1,0.0442,0.963,0.671,0.135,0.0557,121.238,942000,4,Classical
163,spotify:track:0mcgXc8P5GyGtP9aY7zir6,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,273562,4,Classical
164,spotify:track:5Wj90oTRAxvTUivep2HlUu,0.096,0.0325,8,-24.978,1,0.0416,0.977,0.852,0.0738,0.035,87.85,572520,4,Classical
165,spotify:track:3jLcwFns5S9OYQojN8XAkJ,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,775307,4,Classical
166,spotify:track:6aHZQ2a2ZgBDLZsx1usftw,0.339,0.0592,10,-17.647,0,0.0373,0.984,0.863,0.12,0.198,105.908,277148,4,Classical
167,spotify:track:4fDodwdZ1LBDL2I2WCnUMY,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,84267,4,Classical
168,spotify:track:2s7oaW721ExcKoyxzDWD1D,0.162,0.139,8,-20.694,1,0.0386,0.865,0.918,0.216,0.0903,94.009,481600,3,Classical
