,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
1974,,0.474827096,0.567344227,4,-6.154125175,0,0.039224577,0.134320429,0.017625008,0.106614943,0.602370132,117.2338568,186445.5701,4,alternative,0.26939041173877476,0.2860216604946967
1976,,0.482975486,0.781115242,8,-6.327030398,0,0.061363155,0.095611445,0.024480758,0.098411024,0.493609699,139.1190834,213187.0579,4,alternative,0.37725951362695764,0.23840138426883872
1985,,0.476585725,0.608121238,5,-8.841614835,0,0.04786503,0.046720093,0.024377317,0.209116214,0.513015482,115.0295862,183319.2345,4,alternative,0.2898219011001275,0.24449585542519447
1990,,0.473308848,0.764626596,6,-5.862944731,0,0.053420717,0.156682657,0.008461675,0.198506316,0.551902131,103.6585554,224987.9274,4,alternative,0.36190453330292144,0.2612201618323551
1991,,0.496643174,0.641001479,6,-8.864821812,0,0.037314714,0.065181024,0.021272105,0.161875699,0.687920806,136.6185782,190289.714,4,alternative,0.3183490090692544,0.3416511725524783
1995,,0.476892377,0.669033596,7,-5.629234733,0,0.056282227,0.043368157,0.008281236,0.211319519,0.552494968,122.7356336,243346.1647,4,alternative,0.3190570218892977,0.26348063857005893
1998,,0.487349439,0.681573275,3,-6.290319499,0,0.054521729,0.110548725,0.018767204,0.133547879,0.632557965,126.46391,230228.7991,4,alternative,0.33216435320864274,0.3082767693777317
2024,,0.489870653,0.634613965,4,-7.456074185,0,0.051465336,0.134880147,0.01575832,0.154400709,0.633889335,116.3731531,218737.9372,4,alternative,0.3108787574374691,0.3105237824661857
2031,,0.468097196,0.8353451,6,-6.822637627,0,0.052933899,0.243392294,0.003170678,0.17778519,0.452202776,135.4094145,246977.2215,4,alternative,0.39102269900233955,0.21167485146901607
2035,,0.478203479,0.735032518,5,-6.888175227,0,0.052440038,0.074240368,0.023212838,0.193979683,0.412727581,116.9639013,195887.6889,4,alternative,0.35149510728573014,0.1973677651134543
2051,,0.462390109,0.754994374,4,-6.911851632,0,0.038688693,0.112903014,0.018966241,0.180699832,0.439141907,124.5451872,237348.4611,4,alternative,0.34910193088824676,0.20305487424419785
2056,,0.498665842,0.659471502,7,-8.5852794,0,0.039763874,0.112050871,0.020928946,0.16112539,0.428678894,121.1023345,193277.9631,4,alternative,0.3288559118198347,0.21376752162413876
2059,,0.496728736,0.79865964,7,-8.752935754,0,0.052367924,0.261253398,0.006678808,0.104707204,0.697606885,106.4997076,221227.9847,4,alternative,0.39671719347141504,0.34652138621094736
2067,,0.483620783,0.621100068,6,-7.342503981,0,0.061323342,0.228666588,0.014858248,0.230438818,0.61033589,115.0790274,237262.9415,4,alternative,0.3003769012075132,0.29517112101480186
2074,,0.462951224,0.692684961,6,-6.722225715,0,0.03734828,0.026946862,0.000804956,0.189524026,0.405126874,143.8889613,202582.1336,4,alternative,0.3206793505413423,0.1875539821935938
2075,,0.484824169,0.689336552,8,-7.537855696,0,0.035569628,0.146697125,0.022666594,0.222427837,0.459149739,116.3919438,202871.0717,4,alternative,0.3342070209847253,0.2226068906572419
2082,,0.491810003,0.73001391,2,-6.75416189,0,0.036225179,0.276670599,0.018760362,0.10793428,0.598923894,119.3025693,188450.3015,4,alternative,0.3590281432671418,0.29455676210491166
2097,,0.473188458,0.576648651,7,-5.463612102,0,0.050522163,0.146381226,0.018250211,0.216488616,0.400269466,129.7319156,227257.0186,4,alternative,0.27286348597447013,0.18940289140102343
2102,,0.474510481,0.732592309,8,-6.263565669,0,0.034613063,0.131478633,0.004561295,0.144943726,0.366016775,133.7345597,228407.9872,4,alternative,0.3476227289204906,0.1736787959593188
2104,,0.480519772,0.636189461,6,-8.377435289,0,0.054875789,0.055924459,0.023802262,0.119109492,0.46952785,108.9089328,228129.6843,4,alternative,0.30570161474852287,0.22561741542965022
