,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
641,spotify:track:3W2Pf6i8TIFMiREkk7oxtn,0.63,0.512,7,-8.462,1,0.0299,0.17,0.00866,0.1,0.842,80.9,204339,4,Alternative,0.32256,0.5304599999999999
642,spotify:track:6h5BYxvBFe7jZ4Eih1sCFG,0.541,0.355,1,-8.636,1,0.0353,0.059,0.0,0.109,0.357,130.162,266000,4,Alternative,0.192055,0.193137
643,spotify:track:2imay8Aui7TAY38a5zqy9Q,0.685,0.588,1,-5.058,0,0.0307,0.177,2.76e-05,0.0733,0.731,169.858,219529,4,Alternative,0.40278,0.500735
644,spotify:track:6wCnKloIpE6mVOfcIoC1jI,0.476,0.653,2,-8.576,1,0.158,0.0633,5.04e-05,0.432,0.227,98.998,135000,4,Alternative,0.310828,0.108052
645,spotify:track:4PdPDjESMm6jf9VNjwLTJH,0.684,0.731,4,-9.264,1,0.0314,0.283,0.768,0.131,0.425,122.994,222352,4,Alternative,0.500004,0.2907
646,spotify:track:2o1FVnh6hmeiWuFof7MXzZ,0.839,0.577,2,-6.924,1,0.0592,0.00749,0.000362,0.123,0.586,159.995,139133,4,Alternative,0.48410299999999995,0.491654
647,spotify:track:4Y2nQ86lLu36wPuDqKf6lU,0.729,0.558,5,-11.457,1,0.0547,0.129,0.0413,0.255,0.82,101.015,100371,4,Alternative,0.40678200000000003,0.59778
648,spotify:track:69AUOZ9MmyiNrA0FqjWcrg,0.509,0.581,7,-8.72,1,0.0537,0.321,0.0497,0.672,0.464,91.099,205847,4,Alternative,0.29572899999999996,0.23617600000000002
649,spotify:track:4mujjl9scAqsYWLrZArOLk,0.596,0.675,9,-7.532,1,0.0322,0.0229,7.03e-05,0.207,0.282,115.945,184099,4,Alternative,0.4023,0.16807199999999997
650,spotify:track:2mp0KmRzDlfBkZA0H57esq,0.851,0.503,2,-8.76,1,0.129,0.489,0.00241,0.0823,0.666,126.028,139048,4,Alternative,0.428053,0.566766
651,spotify:track:4eJ8NYk3p9lx5I0q9xt3rI,0.379,0.432,2,-11.178,1,0.0369,0.182,0.224,0.271,0.166,142.561,334321,5,Alternative,0.163728,0.062914
652,spotify:track:12c743o30lNiAysRaNu29y,0.497,0.486,6,-6.369,1,0.0425,0.656,6.94e-06,0.11,0.409,99.414,230440,4,Alternative,0.24154199999999998,0.20327299999999998
653,spotify:track:5fGROnVQVSqJrLR9AHSbjJ,0.598,0.848,0,-6.455,1,0.149,0.169,0.00642,0.846,0.508,125.075,149705,4,Alternative,0.507104,0.303784
654,spotify:track:1x5NjsAnswyUVFXajhvDV1,0.471,0.444,0,-7.323,1,0.028,0.395,5.59e-06,0.0852,0.214,76.122,96489,3,Alternative,0.209124,0.100794
655,spotify:track:4LzIGVZe2lYW0zaVEaQV7j,0.629,0.784,10,-7.732,1,0.0424,0.534,0.000137,0.0814,0.804,124.445,317691,4,Alternative,0.493136,0.505716
656,spotify:track:4oGfVF3hKD6gJ39D6LIBG8,0.596,0.768,8,-9.591,1,0.0276,0.000862,0.011,0.278,0.502,144.963,315006,4,Alternative,0.45772799999999997,0.299192
657,spotify:track:6XMPzkE6lxZm9ZyejFbbgC,0.334,0.674,0,-4.858,1,0.0444,0.123,1.38e-06,0.0872,0.347,146.783,275840,4,Alternative,0.22511600000000004,0.115898
658,spotify:track:7zh9Phpu0GVQ6bCbPHiZAf,0.566,0.575,10,-7.728,0,0.0253,0.573,0.158,0.144,0.567,98.978,172190,4,Alternative,0.32544999999999996,0.32092199999999993
659,spotify:track:3AX1DcrLUY03ipCMZCkjuL,0.781,0.633,11,-9.376,0,0.0748,0.138,0.0058,0.119,0.945,93.991,140837,4,Alternative,0.494373,0.738045
660,spotify:track:0zGSlVBKxnZM0lBZyBmjlP,0.538,0.796,7,-7.208,1,0.0317,0.000333,0.964,0.316,0.836,120.059,162679,4,Alternative,0.4282480000000001,0.449768
661,spotify:track:06oSt0nOjewappkOBrsFME,0.639,0.595,11,-7.948,0,0.0564,0.101,0.0024,0.116,0.87,176.198,276317,4,Alternative,0.380205,0.55593
662,spotify:track:1m9B9sIeBibHosu4h5uae6,0.598,0.579,11,-11.382,0,0.032,0.728,0.000612,0.129,0.905,77.51,207929,4,Alternative,0.34624199999999994,0.54119
663,spotify:track:67wOIdJG6ErtSqsJ6gSvnN,0.419,0.902,1,-5.195,1,0.0528,0.0312,0.0466,0.3,0.453,157.007,221360,4,Alternative,0.377938,0.189807
664,spotify:track:375bXAagCpRqKryMnAPIFE,0.275,0.704,10,-9.527,1,0.0542,0.106,0.949,0.11,0.304,137.179,257322,4,Alternative,0.1936,0.08360000000000001
665,spotify:track:4hThe5ilTYwNWPCE72MLIt,0.617,0.621,6,-6.288,1,0.0376,0.681,0.0114,0.102,0.315,112.057,307347,4,Alternative,0.38315699999999997,0.194355
666,spotify:track:5133gwoZONwiUL9LxKAmJt,0.399,0.523,10,-7.886,1,0.0932,0.738,0.000158,0.194,0.514,85.873,373715,4,Alternative,0.20867700000000003,0.20508600000000002
667,spotify:track:2pTGZ8uKH5xwwsUYVGZVbH,0.251,0.901,7,-5.845,1,0.0455,0.111,0.144,0.162,0.351,101.403,229053,3,Alternative,0.22615100000000002,0.088101
668,spotify:track:4hMjAmwoUCDCXHO0aAnshF,0.58,0.863,7,-5.28,1,0.0385,0.000386,2.69e-05,0.294,0.621,140.008,194878,4,Alternative,0.50054,0.36018
669,spotify:track:6tsnbyNrSbdxa96kM6F84i,0.704,0.693,6,-6.631,0,0.0355,0.00241,0.209,0.0813,0.754,120.0,227000,4,Alternative,0.4878719999999999,0.530816
670,spotify:track:4vB1VyZYSSdZYH9QNaSJIa,0.362,0.473,7,-8.135,1,0.0283,0.935,0.00503,0.107,0.426,169.63,132353,3,Alternative,0.171226,0.154212
671,spotify:track:4s4n72tnhMoGkx7G6ebpO4,0.709,0.275,4,-14.198,0,0.0278,0.875,0.017,0.103,0.525,82.666,158080,4,Alternative,0.194975,0.372225
672,spotify:track:6jnpmyEFhz9Y4ASLZ48rGJ,0.466,0.317,6,-11.113,0,0.0492,0.935,0.0959,0.144,0.194,105.622,240125,4,Alternative,0.14772200000000002,0.09040400000000001
673,spotify:track:0HOGhI5rJXiDaNI3DQ43dz,0.65,0.53,1,-7.546,0,0.037,0.108,0.0,0.114,0.701,103.015,189339,4,Alternative,0.34450000000000003,0.45565
674,spotify:track:5INtXPkeFiKoxfb1NCHQTH,0.63,0.687,8,-9.543,1,0.0403,0.0576,0.0512,0.109,0.49,129.962,179832,4,Alternative,0.43281000000000003,0.3087
675,spotify:track:4KefSDm2uulCInC38hXKYj,0.396,0.543,2,-8.233,1,0.0494,0.186,0.000468,0.336,0.383,177.751,150766,4,Alternative,0.21502800000000002,0.151668
676,spotify:track:5KGJr6b5kg3392zlVbkDap,0.558,0.871,2,-5.015,1,0.0518,0.0124,0.00342,0.17,0.562,107.035,204773,4,Alternative,0.48601800000000006,0.31359600000000004
677,spotify:track:5NZFQfsInH8LasOfEZVsfm,0.766,0.83,10,-2.426,1,0.0427,0.0478,0.0387,0.0242,0.965,121.995,178349,4,Alternative,0.63578,0.73919
678,spotify:track:0VlkpyQC4rqwjD9c9bUbQY,0.567,0.868,2,-6.49,1,0.0402,0.00133,0.0157,0.0833,0.968,163.974,190133,4,Alternative,0.4921559999999999,0.5488559999999999
