,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
1740,,0.480212166,0.708139147,6,-4.966952784,0,0.057082759,0.031075099,0.004809283,0.210736816,0.637928596,114.3798017,235888.5416,4,rock,0.3400570336102624,0.30634107283849893
1741,,0.474930229,0.662585593,2,-4.814941028,0,0.033443085,0.051867015,0.002897816,0.270750681,0.568926615,108.1851638,251595.5651,4,rock,0.31468192741559076,0.2702004475461448
1746,,0.425602064,0.728086277,6,-5.117428137,0,0.045770897,0.050602996,0.003767881,0.152325624,0.481633384,106.3889066,198157.4942,4,rock,0.3098750222612757,0.20498416232170458
1747,,0.416277131,0.734234864,5,-6.578506293,0,0.06375717,0.045533913,0.001335829,0.18293827,0.536975604,136.0525809,245920.1203,4,rock,0.3056451826660952,0.22353066385011214
1748,,0.434670857,0.818330132,7,-6.104733837,0,0.045104215,0.046322068,0.003948982,0.140015701,0.522984364,129.6243204,260955.8714,4,rock,0.3557042597853632,0.22732606169748
1749,,0.462035183,0.742485147,2,-5.748308771,0,0.038754626,0.082279009,0.004803873,0.115547175,0.55786266,133.672998,224207.6552,4,rock,0.3430542607689269,0.2577521762019668
1750,,0.477578029,0.712228795,6,-7.893695982,0,0.054352951,0.060883931,0.004929814,0.263748283,0.607243793,141.3513353,202489.7189,4,rock,0.34014482411314506,0.290006293783424
1751,,0.460233664,0.850885896,7,-4.573648213,0,0.046138362,0.011943958,0.004575435,0.158450869,0.657997271,127.1009448,221782.8193,4,rock,0.3916063335620029,0.30283249493433095
1753,,0.485956547,0.843557838,3,-6.297870514,0,0.058586405,0.077140469,0.002852574,0.245099699,0.534370562,124.2889442,247868.0404,4,rock,0.4099324541492654,0.25968087312796945
1754,,0.477752715,0.772187991,6,-6.804091416,0,0.046606359,0.085608157,0.004952466,0.137345764,0.65941795,112.8812739,234501.0957,4,rock,0.36891490919064557,0.31503871593223426
1755,,0.435108445,0.83639288,6,-6.929066724,0,0.062887291,0.061857991,0.004555805,0.255764765,0.390674092,142.2170659,249284.4769,4,rock,0.3639216054258716,0.16998559667190694
1756,,0.470653916,0.831058103,8,-5.293938548,0,0.063538504,0.004180716,0.000408842,0.147416458,0.338679455,124.8008137,260046.7012,4,rock,0.39114075060048137,0.1594008117644958
1761,,0.466905294,0.719592084,5,-7.702334771,0,0.053491534,0.062083762,0.000168899,0.139167448,0.5231431,111.805837,239164.8977,4,rock,0.3359813535400927,0.2442582829095714
1762,,0.494443574,0.827036972,8,-6.776788326,0,0.04175202,0.009083498,0.001220144,0.195478976,0.627200778,129.6779747,243929.9172,4,rock,0.40892311626581795,0.31011539428990054
1763,,0.464787848,0.802664996,7,-5.053836829,0,0.047063205,0.011134501,0.002159888,0.148057267,0.328895509,110.6642601,217472.1475,4,rock,0.3730689361557686,0.15286663584497462
1765,,0.499513085,0.701042615,4,-5.813740965,0,0.036337717,0.011111326,0.003296695,0.186531032,0.319608288,138.8541004,217983.8976,4,rock,0.3501799593351173,0.15964852193044848
1766,,0.483360051,0.682744633,6,-5.392939482,0,0.04781352,0.075459979,0.002072924,0.191296465,0.32277211,121.2570163,244576.1358,4,rock,0.3300114806268563,0.15601514355097762
1769,,0.420594462,0.833514683,3,-5.43118385,0,0.056223879,0.049855671,0.002209757,0.105039867,0.600036173,109.5708498,200708.5112,4,rock,0.35057165966548554,0.25237189136347393
1771,,0.429556109,0.820782879,7,-6.774585022,0,0.034683299,0.059982022,0.004435034,0.211648391,0.417373327,125.6134427,247950.0631,4,rock,0.35257229983705785,0.17928526234650466
1772,,0.456392081,0.680748715,2,-4.592268211,0,0.063264276,0.049919353,0.002543942,0.19053547,0.60389744,126.1692118,251805.3024,4,rock,0.3106883226769259,0.2756140093521727
1774,,0.435939378,0.732578139,4,-6.077336303,0,0.051405732,0.003704024,0.004556428,0.190540787,0.401371972,120.424746,198962.3488,4,rock,0.31935965825205753,0.17497384782031342
1775,,0.471709604,0.780890003,4,-7.761515594,0,0.058033253,0.045458017,0.003566161,0.126419626,0.582196008,140.8193209,219592.5594,4,rock,0.3683533140826888,0.27462744838406083
1777,,0.485228012,0.70856812,7,-7.607956848,0,0.062414538,0.053898044,0.004870824,0.136969711,0.544529912,146.6334196,230868.8677,4,rock,0.34381710023417744,0.26422116667429496
1782,,0.493912525,0.66214754,7,-7.648528452,0,0.044808263,0.08288725,0.005006081,0.210629301,0.61983431,118.8329753,245243.7363,4,rock,0.32704296340393846,0.30614392913373273
1787,,0.499299895,0.727847877,7,-5.553611169,0,0.05287612,0.056030054,0.00286413,0.23344679,0.424633308,147.8159314,219365.0359,4,rock,0.3634143685620729,0.21201936609790265
1788,,0.432603061,0.896697932,5,-7.4725465,0,0.047788681,0.061079857,0.003567897,0.255584351,0.667134097,117.5194041,198049.9966,4,rock,0.3879142701755699,0.2886042524596709
1790,,0.412756315,0.805272574,2,-4.864994015,0,0.056672019,0.011632532,0.00447064,0.171789686,0.565499388,137.8488523,220576.7726,4,rock,0.3323813402148048,0.2334134435256352
1791,,0.427855956,0.788178317,7,-5.198030396,0,0.052672406,0.007202834,0.003957468,0.263435841,0.507586632,107.1001256,226284.7796,4,rock,0.337226787318506,0.21717396368718017
1792,,0.41965233,0.806640281,6,-6.271271012,0,0.043608832,0.046810336,0.004303297,0.190176568,0.469313221,110.1261452,274286.7459,4,rock,0.3385084733935047,0.19694838669245493
1795,,0.465127534,0.766703018,4,-7.635788769,0,0.034784049,0.041382711,6.93e-05,0.136852698,0.493778328,135.3555798,224024.5665,4,rock,0.3566146840726976,0.22966989604528315
1797,,0.461564661,0.86574372,2,-5.647471712,0,0.03670314,0.038753178,0.001160362,0.178008715,0.44497371,105.0277848,211014.7352,4,rock,0.3995967066346789,0.20538413961006233
1799,,0.472957677,0.747386899,2,-4.596926958,0,0.06205059,0.086423501,0.002272222,0.269812344,0.430218287,135.2440013,240832.9129,4,rock,0.35348237157127366,0.2034750416224393
1805,,0.460611993,0.835377348,4,-5.220547015,0,0.048599043,0.050193241,0.001130469,0.114159954,0.321054249,141.4711272,260959.5003,4,rock,0.38478482516933454,0.14788143749300825
1806,,0.422614687,0.770467198,6,-6.438533632,0,0.054169561,0.012101877,0.000119951,0.225018147,0.528798357,108.7518101,246847.4432,4,rock,0.325610753726537,0.22347795212966926
1809,,0.427789246,0.863649491,5,-7.201193041,0,0.061838067,0.043745898,0.001249861,0.127890525,0.374028663,146.0899406,248617.3785,4,rock,0.3694599645631738,0.16000543972715808
1812,,0.413285185,0.782034773,4,-4.90880355,0,0.045888619,0.052181925,0.004605265,0.138973174,0.654506251,112.7027393,213108.0168,4,rock,0.323203385835738,0.27049773702819147
1816,,0.47827558,0.734982824,7,-7.092987455,0,0.034403605,0.071231622,0.001050062,0.247476844,0.531207541,108.3730669,229163.1988,4,rock,0.3515243364386379,0.2540635947721488
1818,,0.485745891,0.673986429,5,-4.600504019,0,0.054835732,0.01859735,0.001436158,0.102220955,0.598463912,142.8882393,204911.0361,4,rock,0.32738613847651327,0.2907013861657856
1819,,0.433053745,0.858065925,3,-6.077570115,0,0.063061242,0.043303038,0.004072605,0.239476007,0.348610244,141.5790672,215253.0228,4,rock,0.37158866227813914,0.15096697170956377
1820,,0.435238709,0.765372283,6,-4.623956754,0,0.048856388,0.034460887,0.004591514,0.269011948,0.504066468,118.4119265,253400.0118,4,rock,0.3331196443573027,0.21938923878250982
1821,,0.477034035,0.767229329,2,-7.253205247,0,0.060429257,0.0267074,0.001176142,0.188972141,0.393484675,130.691715,207180.9853,4,rock,0.36599450258321253,0.18770558222591363
1824,,0.495231092,0.755022919,4,-4.973277817,0,0.05115719,0.057266349,0.000265768,0.110501251,0.569469548,108.7600586,204676.3535,4,rock,0.3739108246613975,0.2820190261167864
1825,,0.465506708,0.6960167,4,-6.643710573,0,0.049742203,0.023648789,0.001183236,0.241426814,0.325030632,125.8550831,250466.2829,4,rock,0.3240004427300236,0.15130393950147944
1831,,0.455168986,0.709840711,5,-6.587978794,0,0.044507378,0.004757792,0.00208325,0.248873697,0.655983964,131.0552931,220151.2181,4,rock,0.323097476647389,0.29858355572614054
1832,,0.444873097,0.892427598,4,-7.273118765,0,0.046142254,0.003363543,0.002598962,0.240992505,0.393724365,127.1516395,208849.7718,4,rock,0.397017029370531,0.17515737762190842
1833,,0.411026672,0.66853689,7,-5.028187182,0,0.063269954,0.08370928,0.001798231,0.136941082,0.416332713,130.5353851,262135.7598,4,rock,0.2747864930059301,0.17112384946912113
1834,,0.489837332,0.670872432,6,-7.45207504,0,0.038703934,0.054370298,0.000899786,0.200484262,0.462025924,111.76713,238888.5581,4,rock,0.32861836220323143,0.22631754592699477
1835,,0.471677986,0.781993526,4,-5.216052643,0,0.038191452,0.007311226,0.001956731,0.133781633,0.40365018,134.3950246,266407.3474,4,rock,0.36884913140871867,0.1903929039509375
1837,,0.456997697,0.883103593,4,-4.8194503,0,0.039883923,0.025150815,0.000666779,0.224821145,0.590388121,134.5599045,225572.7897,4,rock,0.40357630821342527,0.26980601163315737
1838,,0.484500838,0.753083909,5,-4.630600318,0,0.060578706,0.041567935,0.003530431,0.178045883,0.676440694,131.0257376,202679.0135,4,rock,0.3648697849948157,0.32773608310030156
1841,,0.469203831,0.821159504,2,-7.714874286,0,0.033744868,0.049664561,0.000369451,0.098571178,0.65167946,135.8885616,247078.57,4,rock,0.38529118513885985,0.30577049921601124
1842,,0.41294164,0.671976288,5,-6.542781216,0,0.056978308,0.063633555,0.003941983,0.121381829,0.568676,110.7674223,225781.3755,4,rock,0.2774869904078323,0.23483000006864
1845,,0.435720372,0.698838037,8,-5.688211929,0,0.052834314,0.039018132,0.001332589,0.199787347,0.473728706,139.7697943,221384.2809,4,rock,0.3044979694493898,0.20641324800539865
1846,,0.420917872,0.812201481,2,-6.133896116,0,0.061745157,0.057401088,0.001915519,0.269469347,0.526016447,118.2588379,247474.5954,4,rock,0.3418701190177685,0.2214097235082408
1847,,0.432824552,0.670363125,8,-5.694900614,0,0.039187142,0.023162794,0.004022928,0.096580111,0.61809224,143.3089928,212832.9276,4,rock,0.29014961925544497,0.26752549687267646
1848,,0.437735675,0.898041299,8,-5.314407685,0,0.059102948,0.08630886,0.004322837,0.095948297,0.358347647,140.6898628,231424.3286,4,rock,0.3931047141956418,0.15686154914420672
1850,,0.478091709,0.68536901,2,-6.600716087,0,0.045072256,0.033203901,0.003898317,0.125243798,0.551873692,138.0248542,259105.4466,4,rock,0.32766924128653807,0.2638462365604196
1854,,0.491552822,0.891761808,5,-6.896171319,0,0.036997111,0.004784315,0.000128168,0.173193444,0.391110198,122.6632844,222310.4616,4,rock,0.43834803327422217,0.19225132153987876
1857,,0.488060169,0.883847675,2,-5.518354325,0,0.049467466,0.039861981,0.000315507,0.118152701,0.570269563,121.3740393,231683.4125,4,rock,0.4313708456307571,0.27832585929333614
1858,,0.413039059,0.824263802,6,-7.909041439,0,0.039559072,0.031649672,0.002328533,0.227165444,0.514519406,109.3121483,231086.6281,4,rock,0.34045314514584235,0.21251661129147895
1859,,0.416671893,0.659333719,8,-7.130574999,0,0.046357084,0.061880719,0.002006474,0.23151601,0.391765379,130.7468713,200380.2343,4,rock,0.2747258288144601,0.16323762207979248
1862,,0.49180506,0.888804584,2,-4.920637423,0,0.0608568,0.00733982,0.004681802,0.181537837,0.332294986,120.8445407,250602.5162,4,rock,0.43711859176239504,0.16342435552742918
1863,,0.440257451,0.657957186,6,-5.340683308,0,0.042015474,0.074746441,0.003491158,0.142776647,0.504705223,138.8244905,249318.0457,4,rock,0.2896705535754929,0.22220023498436658
1866,,0.48746062,0.708713543,6,-6.61303302,0,0.040148489,0.015614183,0.001197786,0.211666838,0.627315948,139.2235935,202195.9022,4,rock,0.3454699430731767,0.30579182094796775
1867,,0.488774853,0.712979818,4,-4.887390396,0,0.057653826,0.008341207,0.002471749,0.228131842,0.340886189,116.8750602,215332.2689,4,rock,0.34848660573491674,0.1666165969182052
1868,,0.458629356,0.667444976,3,-7.605967906,0,0.049681565,0.0695357,0.000535475,0.102873161,0.617162283,117.3450848,272855.6848,4,rock,0.30610985950831543,0.28304874039977973
1869,,0.435269279,0.820062934,7,-7.678080492,0,0.039564168,0.048737172,0.002399826,0.13625672,0.330486064,106.2995627,203590.1406,4,rock,0.3569482020168046,0.14385043079682788
1870,,0.433719343,0.854925908,7,-4.998200553,0,0.041930544,0.06562744,9.26e-05,0.170003469,0.676437328,105.4897609,257862.4568,4,rock,0.37079790313143846,0.2933839534808355
1872,,0.468908899,0.812814439,5,-4.77913336,0,0.050403429,0.030901677,0.002824891,0.231709225,0.364327801,113.2381071,255685.6588,4,rock,0.3811359236827927,0.1708365480420011
1873,,0.47221926,0.715441005,5,-6.329202074,0,0.035106067,0.057683257,0.000210704,0.183003019,0.658792495,142.8485648,205802.083,4,rock,0.33784502195475624,0.3110945044824537
1875,,0.458160131,0.870110919,7,-4.813699405,0,0.059740652,0.023679795,0.002874404,0.12749953,0.527210607,122.5887057,222935.8061,4,rock,0.3986501326335704,0.24154688076770953
1876,,0.4560451,0.806102317,5,-7.93319462,0,0.055629729,0.008396765,0.000396686,0.144970103,0.491612197,129.7787024,252717.7197,4,rock,0.3676190117664967,0.22419733354208468
1878,,0.494133354,0.769137382,3,-5.215747096,0,0.047123358,0.039756266,0.001395196,0.178323092,0.590665184,105.0609536,252275.1754,4,rock,0.38005643425443925,0.29186736846094713
1881,,0.446738753,0.843414955,6,-6.646429167,0,0.045944806,0.015088564,0.00039658,0.220327718,0.477519717,147.2699846,254288.3548,4,rock,0.3767861452582511,0.2133265629054929
1886,,0.427653789,0.829404173,2,-6.541999324,0,0.056058709,0.007211017,0.002212768,0.130014631,0.582038174,133.6755076,275160.275,4,rock,0.3546978371958615,0.2489108304537413
1887,,0.473278449,0.863094172,5,-4.889572373,0,0.053348495,0.071662801,0.004887943,0.145155434,0.365272695,124.0459404,251753.7824,4,rock,0.40848387106509926,0.17287569455165006
1889,,0.434862612,0.831558944,5,-6.623198515,0,0.052704621,0.051781235,0.003297668,0.101087226,0.575654178,144.0556825,206062.5785,4,rock,0.3616138944198017,0.2503304794537929
1890,,0.414156315,0.704625089,7,-5.103966627,0,0.06261456,0.020959247,0.002364752,0.106385016,0.612978058,105.13417,229275.788,4,rock,0.291824930316787,0.2538687336771363
1891,,0.466055584,0.690347179,8,-7.03738839,0,0.033905382,0.034575155,0.005049168,0.198647141,0.526642085,116.9404485,213377.2323,4,rock,0.3217401576715975,0.24544448448365264
1892,,0.498709006,0.668348889,3,-6.357927347,0,0.038940324,0.023134318,0.001273641,0.204436209,0.467125777,142.5066075,248561.9782,4,rock,0.33331161009439436,0.23295983192464767
1893,,0.413108249,0.750900953,8,-7.651960571,0,0.037568071,0.015759042,0.003749983,0.122355822,0.410894224,117.4298631,258267.9453,4,rock,0.3102033778662613,0.16974379340085377
1894,,0.498192202,0.889244683,6,-7.927459077,0,0.036629238,0.049105596,0.003546896,0.222608429,0.586254044,124.2430893,273778.6381,4,rock,0.44301476674056195,0.2920671931117649
1895,,0.474519726,0.825548289,2,-4.998077744,0,0.054604184,0.014090634,0.002986493,0.174339072,0.427518353,109.2122403,262984.2224,4,rock,0.3917389478960488,0.20286589172553127
1897,,0.46097703,0.872189469,6,-6.135568798,0,0.039025808,0.011575444,0.001382738,0.196192692,0.429965438,120.4803316,262925.7153,4,rock,0.4020593110168971,0.19820419061188913
1898,,0.459203384,0.85088259,5,-7.677477342,0,0.046392927,0.072904258,0.002227952,0.252707123,0.626527577,116.8509831,210086.7684,4,rock,0.3907281647146846,0.2877035835277205
1899,,0.465536501,0.678605017,4,-6.000649625,0,0.036287291,0.075174594,0.001254598,0.223642867,0.626400859,111.6202347,201063.519,4,rock,0.3159154051752255,0.29161246412225433
1902,,0.458091685,0.793867174,5,-5.19896209,0,0.057628411,0.014845536,0.000249698,0.257964995,0.487571328,128.7588076,253793.2008,4,rock,0.36366395140384816,0.2233523712012077
1905,,0.464196819,0.799690296,3,-5.805595479,0,0.06392681,0.033830233,0.004968577,0.162287397,0.493205113,112.670609,211001.8064,4,rock,0.3712136915883684,0.22894424456913554
1907,,0.47088855,0.824005051,8,-6.467654341,0,0.050632717,0.025383831,0.003348288,0.219796078,0.523957741,122.9624004,255455.4491,4,rock,0.38801454365806604,0.24672570092076557
1909,,0.451261282,0.814996804,3,-4.844563223,0,0.048096857,0.015658925,0.004584683,0.262093337,0.601655581,130.7642726,257382.3923,4,rock,0.3677765025989427,0.2715038688045149
1910,,0.472889475,0.767074066,2,-4.919318317,0,0.040179181,0.061607009,0.003282303,0.200124769,0.623776426,117.8118388,273086.3779,4,rock,0.3627412523568554,0.2949773066085164
1911,,0.491817239,0.689929373,5,-5.332463465,0,0.041601098,0.078413695,0.00010036,0.126849229,0.482458618,115.234712,197272.5685,4,rock,0.33931915933386114,0.2372814654365157
1913,,0.467713465,0.742614395,6,-4.878672781,0,0.043072633,0.037833895,0.002801935,0.223000035,0.549298482,127.6826606,203617.3934,4,rock,0.3473307518443287,0.2569142963354601
1914,,0.494149873,0.698618089,8,-6.390832831,0,0.037095853,0.008240946,0.000697312,0.203002965,0.580333574,124.1235864,224838.5538,4,rock,0.34522203995485273,0.2867717618897361
1917,,0.411716687,0.758803087,7,-6.861587655,0,0.034561075,0.081678998,0.001977307,0.263433798,0.466320477,141.5692078,261548.5886,4,rock,0.31241189306501277,0.19199192187069972
1918,,0.49122527,0.839156576,4,-5.400139674,0,0.039489672,0.077556741,0.002703121,0.19875668,0.581605941,105.326853,230453.7224,4,rock,0.41221491561787554,0.28569953540132903
1919,,0.422000177,0.846012683,4,-7.109314015,0,0.046376226,0.042030615,0.00186166,0.194813551,0.533289997,138.6753569,214596.0357,4,rock,0.35701750197024484,0.22504847312632947
1920,,0.460092782,0.894657978,7,-4.785214511,0,0.056238126,0.076949257,1.91e-05,0.206639507,0.369817958,106.8657848,227179.9581,4,rock,0.4116256780365148,0.17015057312977916
1921,,0.495253206,0.796003436,5,-4.760887875,0,0.037739953,0.003565771,0.003833081,0.244765577,0.526413123,110.9144385,221669.9604,4,rock,0.3942232536660158,0.2607077868462223
1923,,0.493284169,0.737092253,4,-5.590966525,0,0.036699258,0.008299634,0.002133339,0.188650241,0.615772495,145.2653958,250524.9425,4,rock,0.3635959394974428,0.3037508234891316
1928,,0.461152677,0.845462278,6,-4.698739373,0,0.033721975,0.065537754,0.001811261,0.128430235,0.525747276,110.4583626,226877.3512,4,rock,0.3898871928022182,0.24244976375285787
1929,,0.46709972,0.860789424,5,-7.311055456,0,0.047136848,0.005425536,0.003155065,0.200284081,0.518317693,105.4542043,264380.0886,4,rock,0.4020744989293613,0.24210604927134594
1931,,0.483466523,0.684343638,2,-6.072698685,0,0.057296259,0.042396945,0.000798476,0.269912162,0.472432123,120.4008844,235340.3088,4,rock,0.33085723920103066,0.2284051158603183
1932,,0.493639819,0.704116709,8,-5.398642941,0,0.053059296,0.044009961,0.000189487,0.142790182,0.533483969,105.1832672,257665.5922,4,rock,0.34758004478563564,0.26334892989656156
1934,,0.490896389,0.820659961,8,-5.007138946,0,0.046678613,0.074219576,0.002630539,0.230929164,0.569193324,106.2719439,217921.2716,4,rock,0.4028590114517808,0.279414947394507
1935,,0.464317275,0.68723625,3,-6.42085027,0,0.036937955,0.076851486,0.000792755,0.220627669,0.35860472,140.7160915,208110.8904,4,rock,0.3190956628812187,0.166506366392538
1936,,0.466326123,0.771074542,2,-6.87404732,0,0.050130587,0.029376031,0.001060699,0.205014621,0.381057929,118.3867311,235398.2807,4,rock,0.35957220171486065,0.17769726666897928
1939,,0.432326855,0.851348479,4,-6.517188353,0,0.039754449,0.04465628,0.001893226,0.257174213,0.590590437,137.9913938,265823.0748,4,rock,0.3680608104351035,0.25532810622128566
1940,,0.481744721,0.712971531,5,-6.71768909,0,0.046736309,0.018753685,0.002603609,0.137961517,0.49900328,119.061607,216330.988,4,rock,0.3434702712825378,0.24039219590168487
1946,,0.440983421,0.862618276,8,-4.962307094,0,0.050263678,0.03384166,0.00015908,0.206614236,0.536088325,117.6946915,231797.0517,4,rock,0.38040035836760216,0.23640606351665983
1947,,0.497755806,0.718202598,6,-7.467307591,0,0.063434021,0.015915694,0.003513614,0.248645343,0.501203116,143.411416,196253.1568,4,rock,0.357489513038784,0.2494767609742915
1948,,0.468777557,0.752594433,6,-7.264634712,0,0.04331674,0.020232958,0.001889722,0.123229479,0.60609079,122.9602106,209976.3745,4,rock,0.35279937971354014,0.28412175985640004
1951,,0.451737466,0.683732997,6,-7.793649935,0,0.055247961,0.07237438,0.003078613,0.10190234,0.541510075,137.781478,231855.898,4,rock,0.3088678114853656,0.24462038909396996
1955,,0.419286273,0.713847296,4,-6.848010385,0,0.05404694,0.064562425,0.001908842,0.112656265,0.482888937,123.6425473,231172.102,4,rock,0.2993063722309678,0.20246870266766182
1956,,0.418721185,0.883903533,7,-4.697415351,0,0.045725294,0.038748046,0.002102073,0.253423083,0.387860857,108.4963096,239567.2269,4,rock,0.3701091347634466,0.16240555765815554
1957,,0.470439943,0.760564535,4,-5.701058381,0,0.062472765,0.062014707,0.003191622,0.095973401,0.411902934,109.3065899,201668.4753,4,rock,0.3577999364932215,0.19377559279249276
1960,,0.440066358,0.90615203,5,-6.442032165,0,0.05355634,0.013626669,0.004402096,0.13014193,0.630607938,116.1000683,236998.1571,4,rock,0.3987670236364067,0.2775093386015498
1961,,0.453833996,0.799454782,4,-5.399373007,0,0.039694157,0.034220758,0.000219628,0.236688382,0.496241923,139.4935327,214511.8573,4,rock,0.36281975833636887,0.2252114548978143
1962,,0.488027398,0.855434232,5,-5.039516236,0,0.056032051,0.018528295,0.002621229,0.225269715,0.349185549,107.6434772,209911.6123,4,rock,0.41747534240308837,0.1704121148976715
1965,,0.486081924,0.899930346,7,-6.556825959,0,0.054570352,0.085704214,0.003598186,0.207527145,0.482572003,127.476995,263605.2577,4,rock,0.4374398740496657,0.23456952768677378
1967,,0.431356167,0.81948273,6,-5.617311067,0,0.049721865,0.003072504,0.004979382,0.109560797,0.567352663,109.7738855,260249.7154,4,rock,0.3534889293354959,0.24473107004892272
1969,,0.47882368,0.831489512,2,-5.515129262,0,0.046853756,0.016970817,0.001220747,0.144879858,0.463581937,110.4724109,264302.8392,4,rock,0.3981368680172441,0.22197400905586814
1971,,0.461094014,0.850875316,4,-7.49328337,0,0.06079337,0.031073815,0.005002649,0.204286106,0.624259658,145.2003515,211875.5394,4,rock,0.3923335148679584,0.28784239148548724
1973,,0.487654874,0.867010902,4,-6.769107423,0,0.060307755,0.079140846,0.001549625,0.264921309,0.603260888,140.1073069,265012.0194,4,rock,0.42280209217143633,0.29418311232676814
1974,,0.434094999,0.794561162,4,-6.791760774,0,0.053037969,0.082061821,0.004455736,0.09720381,0.594571184,123.7558651,247494.399,4,rock,0.34491502682382885,0.2581003775239088
1975,,0.490022878,0.691433301,7,-4.542416835,0,0.058853334,0.02876801,0.003712457,0.19278278,0.500400125,113.0921686,260006.1267,4,rock,0.33881813610106026,0.24520750940405975
1978,,0.489009517,0.79643825,2,-6.308038546,0,0.055678086,0.082412035,0.003235693,0.098926804,0.62209134,126.2733569,239212.6539,4,rock,0.3894658839528253,0.3042085857032828
1981,,0.497883743,0.882459585,4,-6.627032306,0,0.044939273,0.025710595,0.00470252,0.137758606,0.563818665,145.7966896,218432.9307,4,rock,0.43936228122602666,0.2807161473034631
1982,,0.430824892,0.801147429,8,-4.586078068,0,0.041502353,0.03336913,0.001069437,0.13684109,0.468949248,109.5578728,238897.4701,4,rock,0.3451542545750027,0.20203500912308123
1987,,0.434496332,0.770757713,2,-6.400266469,0,0.043323986,0.065592932,0.002032096,0.163562816,0.550200681,137.7052976,196271.9672,4,rock,0.3348913991592087,0.23906017775840208
1989,,0.481590805,0.72026155,7,-4.74559103,0,0.054031987,0.031037348,0.000885107,0.124518036,0.535053625,133.4563513,221241.4389,4,rock,0.3468713396750478,0.2576769059819181
1992,,0.490153083,0.906850457,2,-4.860671052,0,0.05127469,0.027014908,0.000577995,0.106354899,0.61079908,134.2474473,228483.6479,4,rock,0.44449554731850893,0.29938505215556366
1993,,0.468601742,0.665085487,3,-5.194373221,0,0.058289774,0.02068386,0.000926972,0.159675254,0.505743766,111.3384924,238158.2224,4,rock,0.3116602177871184,0.23699240975324037
1995,,0.428726,0.862254565,7,-5.023692705,0,0.039343321,0.064220093,0.003140114,0.270233757,0.667244102,120.9024508,262317.7235,4,rock,0.36967095063419,0.28606489487405196
1998,,0.438138805,0.844079667,8,-5.475686224,0,0.06275497,0.034954799,0.000365279,0.223127194,0.469983426,111.223168,201863.1821,4,rock,0.36982405662417794,0.20591797663744593
1999,,0.452442988,0.767454131,3,-6.923415654,0,0.048966529,0.060096606,0.00412179,0.246357904,0.558508019,132.7796066,250955.4852,4,rock,0.34722924018258344,0.2526930369383208
2001,,0.469704008,0.882597548,7,-7.856719921,0,0.041675199,0.084560001,0.000850461,0.248307057,0.639533626,143.1362025,201992.9163,4,rock,0.4145596057465724,0.300391507382973
2002,,0.437894141,0.827862814,8,-4.826591432,0,0.046758999,0.04082864,0.004302946,0.223891353,0.570669508,105.6470155,219932.3369,4,rock,0.3625162758023728,0.24989283400055265
2003,,0.473464804,0.804537309,2,-4.833216904,0,0.057616684,0.051967536,0.003439842,0.230238066,0.418609013,142.1425785,235724.2362,4,rock,0.38092009931637244,0.19819663429267845
2006,,0.439014623,0.73900524,7,-6.788304768,0,0.041913332,0.043558497,0.003151391,0.177373455,0.495810271,114.7991785,234288.5641,4,rock,0.3244341068336245,0.21766795920259285
2007,,0.491376379,0.839343631,3,-5.443632565,0,0.056763784,0.078551669,0.002723194,0.196983901,0.572002355,109.149296,202729.9788,4,rock,0.4124336341374921,0.2810684459793725
2009,,0.488042181,0.716511377,2,-7.33938831,0,0.048494985,0.004331197,0.001865402,0.170585462,0.486505206,135.8203881,235079.0892,4,rock,0.34968777514239324,0.2374350618040943
2010,,0.454866397,0.870865382,6,-4.514471809,0,0.036323707,0.003259384,0.001182145,0.129582282,0.365149703,105.9535418,198841.4659,4,rock,0.3961273985823686,0.16609432976923008
2011,,0.498063646,0.780805969,2,-6.576467663,0,0.041247274,0.001497136,0.004631554,0.153370591,0.431859435,147.0399837,272628.1141,4,rock,0.38889106773870297,0.21509348475560003
2014,,0.425386866,0.845461223,4,-5.810450755,0,0.062279285,0.083852732,0.003851963,0.164080805,0.452956757,121.7035104,232140.372,4,rock,0.3596480999764971,0.19268185529375353
2015,,0.468605259,0.724498372,2,-7.395438107,0,0.040881707,0.064726356,0.002165243,0.238944385,0.335941827,136.3061961,243888.71,4,rock,0.33950374725613836,0.1574241068502682
2016,,0.470041938,0.78328739,7,-4.921209803,0,0.04929385,0.010584295,0.004910075,0.253429988,0.482605274,104.7993656,235373.9472,4,rock,0.3681779228065618,0.22684471827998098
2017,,0.494311349,0.78831198,8,-6.143727373,0,0.038146752,0.030008077,0.004072734,0.128250314,0.438322638,106.6999762,267370.5318,4,rock,0.38967155826666106,0.21666785448701867
2018,,0.483636517,0.658445923,6,-7.109900513,0,0.039910106,0.034543942,0.001272105,0.138007659,0.339955554,138.9434661,264209.8941,4,rock,0.3184484928325702,0.1644149200713654
2020,,0.431481845,0.893164706,5,-6.886747466,0,0.046638206,0.08143394,0.000647307,0.263014439,0.384786432,116.5036093,222557.4933,4,rock,0.3853843552337625,0.16602835961032703
2021,,0.458762631,0.860612751,7,-7.543638987,0,0.060838144,0.040984884,0.000309841,0.201003235,0.381150595,133.3631735,208954.8893,4,rock,0.39481696992090787,0.17485764976941542
