,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres
617,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,4,Rock
623,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,4,Rock
626,spotify:track:6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4,Rock
627,spotify:track:3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,183307,4,Rock
629,spotify:track:4rDbp1vnvEhieiccprPMdI,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,296480,3,Rock
635,spotify:track:64BbK9SFKH2jk86U3dGj2P,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4,Rock
639,spotify:track:5R5BwWJepZnwEmRBJIZcm5,0.437,0.882,11,-5.374,0,0.048,9.82e-05,0.0387,0.366,0.721,154.995,175293,4,Rock
644,spotify:track:2iW5uc25ziGLlNMqdhFJad,0.481,0.906,9,-3.705,1,0.0349,0.334,0.603,0.043,0.364,127.955,184960,4,Rock
647,spotify:track:0G21yYKMZoHa30cYVi1iA8,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,4,Rock
649,spotify:track:4qgZs0RNjdzKAS22lP0QjY,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506,4,Rock
652,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4,Rock
653,spotify:track:2eDdFHgqNJltzlvlZFVDWd,0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,290934,4,Rock
667,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,382297,4,Rock
670,spotify:track:3qiyyUfYe7CRYLucrPmulD,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,4,Rock
673,spotify:track:0vFOzaXqZHahrZp6enQwQb,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,382834,1,Rock
674,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,333893,4,Rock
675,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3,Rock
677,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4,Rock
678,spotify:track:0upLyFR8Rr52ZpMp5esQoq,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,156147,4,Rock
681,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,4,Rock
685,spotify:track:7ACxUo21jtTHzy7ZEV56vU,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4,Rock
688,spotify:track:1Y373MqadDRtclJNdnUXVc,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,168406,4,Rock
689,spotify:track:3KhF2YiNpJvGpfiCW45R6D,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4,Rock
694,spotify:track:2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4,Rock
703,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,371413,4,Rock
706,spotify:track:1GqlvSEtMx5xbGptxOTTyk,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,303587,4,Rock
707,spotify:track:6GtX0jaNL8IjVQfrDBx81z,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,4,Rock
708,spotify:track:5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,4,Rock
709,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,4,Rock
711,spotify:track:4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,4,Rock
713,spotify:track:5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,Rock
714,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4,Rock
719,spotify:track:7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4,Rock
722,spotify:track:6imjJij6aCM0IbbODUzJQn,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,284027,4,Rock
738,spotify:track:4ECNtOnqzxutZkXP4TE3n3,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,323707,4,Rock
739,spotify:track:58XWGx7KNNkKneHdprcprX,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493,4,Rock
740,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,230667,4,Rock
748,spotify:track:77NNZQSqzLNqh2A9JhLRkg,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,248907,4,Rock
758,spotify:track:0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,446146,3,Rock
779,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,287000,4,Rock
781,spotify:track:59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573,4,Rock
783,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,197200,4,Rock
787,spotify:track:0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,229467,4,Rock
789,spotify:track:4KacUpvbA3Mfo05gttTjhN,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178267,4,Rock
790,spotify:track:7rSERmjAT38lC5QhJ8hnQc,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,153600,4,Rock
791,spotify:track:756CJtQRFSxEx9jV4P9hpA,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653,4,Rock
798,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,201107,4,Rock
804,spotify:track:53IjbBfUHeI07pUTSyOfMW,0.439,0.617,1,-12.106,1,0.0335,0.0768,0.000178,0.0869,0.433,113.378,230960,4,Rock
808,spotify:track:0l9l90a1zB3wUObtwWbqHy,0.447,0.337,5,-11.402,1,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,266493,4,Rock
809,spotify:track:3AjIhAw2duMd8Kkc1GAjFb,0.481,0.687,1,-7.756,0,0.0294,0.373,0.000319,0.922,0.366,115.129,227467,4,Rock
817,spotify:track:2zETZOSvw35ZhSMAkdGCeu,0.41,0.875,2,-7.489,0,0.0591,0.000174,0.658,0.172,0.412,88.475,224147,4,Rock
819,spotify:track:3dhbGQFgTDCbfQIXKQrKdX,0.422,0.781,7,-6.315,1,0.0357,0.0781,0.0,0.175,0.496,167.984,229540,4,Rock
828,spotify:track:3vJCIW9BFYuBVm1vwoOU6o,0.463,0.867,11,-3.968,0,0.0561,0.227,0.0,0.204,0.742,180.303,205711,4,Rock
834,spotify:track:4arQJCF1mikq3ibeGRlrvp,0.422,0.94,9,-3.597,1,0.111,7.53e-05,0.0,0.106,0.822,174.946,185000,4,Rock
835,spotify:track:6P5IfLGyIhkvZ0eY6NiWNG,0.492,0.801,7,-6.336,0,0.0333,0.00139,0.00055,0.329,0.345,130.036,183048,4,Rock
836,spotify:track:04NGX0b5Tgs7VsErfn5OA1,0.481,0.88,4,-4.55,1,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,223173,3,Rock
837,spotify:track:2lZCEyu8LPtqEaahWX6ECK,0.483,0.593,9,-9.358,1,0.0273,0.00938,7.73e-05,0.142,0.391,76.013,193316,4,Rock
838,spotify:track:3FTaVa5QdZU1vDAuRgXbjA,0.467,0.475,0,-11.201,1,0.0413,0.618,0.168,0.105,0.211,95.05,189366,4,Rock
840,spotify:track:2VTQAjZr7FPoEJD2sNoH3o,0.443,0.896,9,-6.163,1,0.0457,1.35e-05,0.000101,0.369,0.733,134.145,162493,4,Rock
841,spotify:track:3VEFybccRTeWSZRkJxDuNR,0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,171693,4,Rock
848,spotify:track:1Qdnvn4XlmZANCVy3XjrQo,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4,Rock
866,spotify:track:0xMEF2WiqKWTIG7Krjungw,0.463,0.749,11,-8.118,0,0.0894,0.00795,0.00221,0.0558,0.888,183.054,179653,4,Rock
869,spotify:track:1aLNpg2kKvUncflV8xE5AA,0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,274760,4,Rock
871,spotify:track:7fQvQxRK8ik9ZQuNHz7jDO,0.482,0.808,0,-7.034,1,0.0465,0.000575,0.0036,0.14,0.392,134.237,278133,4,Rock
872,spotify:track:2Fkorg1U6e8UwtUCAdE3JJ,0.477,0.949,10,-4.328,0,0.0796,1.22e-05,0.00293,0.211,0.246,107.507,246837,4,Rock
873,spotify:track:19kCRHMlQRrjlKJF1zVZD4,0.487,0.852,10,-7.184,1,0.0489,0.0376,4.06e-06,0.0995,0.666,143.258,266733,4,Rock
876,spotify:track:4EnkwZd0UJAuHpNMMemQaA,0.481,0.865,7,-5.498,1,0.0283,0.0204,1.24e-06,0.17,0.241,92.086,273160,4,Rock
879,spotify:track:6lNOwCkVMyl0VWTJOScNDx,0.424,0.853,11,-4.291,1,0.0378,0.00888,0.0,0.105,0.354,96.034,265067,4,Rock
886,spotify:track:3DzACnzaSuuMseZqqTFfNy,0.417,0.739,0,-7.02,1,0.029,0.00037,0.00919,0.0692,0.126,146.289,383933,4,Rock
889,spotify:track:4ZSDreApKOo6eQYFx9qXfD,0.488,0.792,5,-7.882,1,0.0373,0.242,0.0147,0.217,0.617,137.541,489507,4,Rock
892,spotify:track:1jzDzZWeSDBg5fhNc3tczV,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4,Rock
894,spotify:track:0gucTLf7trAf37Ua1uAyAu,0.489,0.918,1,-4.502,1,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,300893,4,Rock
895,spotify:track:4xBHZ2Mr0gCdFYXrPZuYXO,0.458,0.783,8,-3.226,0,0.0322,0.346,6.14e-06,0.13,0.224,113.072,167907,3,Rock
897,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,4,Rock
905,spotify:track:63OFKbMaZSDZ4wtesuuq6f,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4,Rock
906,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,0.445,0.955,8,-8.027,1,0.0856,0.0326,0.284,0.317,0.336,123.343,273600,4,Rock
910,spotify:track:0XIvZ82aDF7JiSi3ZE320u,0.482,0.601,7,-12.846,1,0.0486,0.00853,0.000187,0.249,0.774,125.619,252493,4,Rock
919,spotify:track:4MhTFsyqIJnjsOweVcU8ug,0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4,Rock
926,spotify:track:1KSkVwl54ghzE1jSbsVNBr,0.442,0.935,9,-6.903,1,0.0424,0.0524,0.000307,0.188,0.514,151.448,212013,4,Rock
927,spotify:track:7h1YqA5MZrRxmkUFpukRcp,0.492,0.709,2,-9.66,1,0.0359,0.0113,0.00564,0.153,0.264,125.799,336613,4,Rock
929,spotify:track:1HlGblweLq0eAwnb0NY1EQ,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.18e-05,0.131,0.354,90.439,231280,4,Rock
936,spotify:track:10HlI5OL8VIdMh2CaymhbD,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,447440,4,Rock
938,spotify:track:0EMmVUYs9ZZRHtlADB88uz,0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,287307,4,Rock
948,spotify:track:6FBmHx1FuaSnTnnnaThgbF,0.441,0.908,11,-4.627,0,0.115,0.000183,0.00328,0.0612,0.632,145.439,287400,4,Rock
949,spotify:track:7LygtNjQ65PSdzVjUnHXQb,0.472,0.946,2,-4.591,1,0.145,0.0372,0.0,0.352,0.486,177.489,201027,4,Rock
951,spotify:track:2b9lp5A6CqSzwOrBfAFhof,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,296200,4,Rock
960,spotify:track:1FkoVC85Ds3mFoK0fVqEqP,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,257827,4,Rock
965,spotify:track:3ovjw5HZZv43SxTwApooCM,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,312360,4,Rock
967,spotify:track:0x0DwiHEBZnAXSee0qTzQY,0.496,0.718,1,-9.554,1,0.0459,0.0954,0.0297,0.0775,0.37,101.735,278933,4,Rock
968,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4,Rock
976,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3,Rock
982,spotify:track:391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,316467,4,Rock
983,spotify:track:0wokCRaKD0zPNhMRXAgVsr,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200,4,Rock
986,spotify:track:2V4Bc2I962j7acQj1N0PiQ,0.438,0.905,9,-6.161,1,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,162667,4,Rock
989,spotify:track:020gYw7juUaNs2tLYMlfms,0.487,0.852,10,-7.184,1,0.0489,0.0376,4.06e-06,0.0995,0.666,143.258,266733,4,Rock
993,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,4,Rock
1001,spotify:track:7Lwx2edo0NR7KJKmBo1jE5,0.476,0.628,1,-13.896,1,0.0558,0.219,0.0071,0.0852,0.745,110.201,192213,4,Rock
1004,spotify:track:4OaV9UYQ3EfrBRPjoO6u7c,0.493,0.66,1,-10.198,1,0.0457,0.188,0.0298,0.094,0.307,100.977,281160,4,Rock
1010,spotify:track:6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,Rock
1012,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,334744,4,Rock
1021,spotify:track:3Yls95V4qCzVfR20gr8cOW,0.443,0.855,9,-3.674,1,0.0324,0.000192,0.0102,0.353,0.466,105.84,308333,3,Rock
1027,spotify:track:4KbZEsvLTm8mru72MSalf6,0.437,0.625,11,-6.89,1,0.032,0.00143,0.00506,0.109,0.26,124.887,284160,4,Rock
1028,spotify:track:6wjSNO6uJYlgbbfauyWhiw,0.453,0.543,0,-10.106,1,0.0366,0.297,0.0,0.0928,0.282,151.362,313227,4,Rock
1031,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400,4,Rock
1034,spotify:track:3qT4bUD1MaWpGrTwcvguhb,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,295387,4,Rock
1035,spotify:track:7rTIFcozz0hOEY566g6Rob,0.497,0.864,5,-7.921,0,0.0937,0.0135,0.0981,0.367,0.761,159.716,224093,4,Rock
1039,spotify:track:0ObrXLrfrqJUNc8RfmIBHP,0.438,0.461,9,-9.338,1,0.0382,0.154,0.0,0.0529,0.31,116.028,174907,4,Rock
1040,spotify:track:6l8BhUGXyQWFGWJY5tohDC,0.407,0.565,3,-11.487,0,0.0322,0.361,0.000142,0.105,0.502,125.096,430453,4,Rock
1042,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4,Rock
1045,spotify:track:4aVuWgvD0X63hcOCnZtNFA,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,235547,4,Rock
1047,spotify:track:4r797jYkY09ilTg5SMCTnu,0.407,0.413,0,-8.129,1,0.0302,0.332,4.49e-06,0.107,0.556,144.338,243173,4,Rock
